ace_diff,df_diff,bpFaced_diff,SvGms_diff,1stServe%_diff,1stServePWon%_diff,2ndServePWon%_diff,BreakPWon%_diff,rank_diff,rank_points_diff,age_diff,outcome
-4.0,1.0,6.0,,0.08512505484861788,-0.09999999999999998,0.118840579710145,0.22499999999999998,43.0,-473.0,19.446954141,yes
-1.0,-3.0,-5.0,,0.06323185011709598,0.17626728110599077,0.34761904761904777,0.6,-6.0,36.0,1.0075290897000002,yes
6.0,-7.0,-9.0,,0.0670995670995671,0.48343079922027293,0.2523809523809524,0.5555555555555556,-277.0,592.0,5.393566050599997,yes
3.0,1.0,-2.0,,-0.050000000000000044,0.011904761904761973,0.19047619047619052,0.18881118881118886,-39.0,1137.0,7.9671457906,yes
-1.0,-4.0,-4.0,,-0.006122448979591799,0.17086834733893558,0.3555555555555556,0.38095238095238093,69.0,-711.0,-7.167693360699996,yes
-3.0,3.0,-1.0,,0.09319664492078283,0.0575139146567718,-0.03999999999999998,0.55,87.0,-513.0,-7.2525667351,yes
3.0,-3.0,-8.0,,0.018640350877192957,0.11350059737156515,0.272893772893773,0.0,-66.0,1637.0,-6.822724161500002,yes
2.0,2.0,-6.0,,0.009803921568627527,0.04051383399209485,0.18181818181818182,0.0,-44.0,2059.0,0.4572210813999966,yes
3.0,2.0,-1.0,,-0.2442279942279943,0.10678531701890992,0.26923076923076916,0.5,27.0,-427.0,3.819301848000002,yes
3.0,-4.0,-2.0,,0.10999999999999999,0.2246963562753037,0.14285714285714285,1.0,-83.0,399.0,2.565366187499997,yes
1.0,-1.0,0.0,,0.16382505559673832,0.145578231292517,0.18350168350168355,0.33333333333333337,-218.0,981.0,-1.374401095100005,yes
0.0,0.0,3.0,,-0.18052631578947365,0.241869918699187,-0.05714285714285716,0.75,-25.0,184.0,-21.618069815200002,yes
-4.0,0.0,4.0,,-0.011144883485308954,-0.024758004467609784,-0.012017710309930485,0.20361990950226244,-62.0,1285.0,3.397672826899999,yes
5.0,5.0,0.0,,-0.06734867860187554,0.1477272727272727,-0.024425287356321768,0.4285714285714286,-19.0,105.0,-2.8692676249000044,yes
3.0,-4.0,-1.0,,-0.07268907563025206,0.12031386224934615,0.11957411957411956,0.3392857142857143,-128.0,1936.0,-1.9356605064999997,yes
-4.0,-6.0,-11.0,,0.1333333333333333,0.0,0.12440191387559807,-0.41666666666666663,-56.0,2218.0,-1.1663244353000053,yes
2.0,0.0,5.0,,0.15289256198347112,0.002476609796367657,0.1066252587991719,0.32352941176470584,-24.0,365.0,4.2902121834999996,yes
-2.0,0.0,1.0,,-0.0763636363636363,0.2142857142857143,-0.13920454545454553,0.2272727272727273,44.0,-1155.0,-6.918548939099999,yes
1.0,-2.0,2.0,,0.06717420510523953,0.1777777777777778,-0.09226190476190482,0.2833333333333334,70.0,-1664.0,0.36139630389999766,yes
-3.0,-8.0,-8.0,,0.047008547008547064,0.021212121212121238,0.0347338935574229,-0.022222222222222254,-19.0,135.0,1.4318959617000004,yes
-4.0,-5.0,6.0,,0.041510025062656664,-0.0223157124565575,0.09360580092287413,0.3214285714285714,-57.0,2220.0,3.014373716599998,yes
1.0,3.0,0.0,,-0.20350722074860006,0.094995504944561,-0.15415019762845839,0.0,-18.0,173.0,9.234770705000003,yes
19.0,-1.0,-3.0,,0.006976744186046435,0.18627450980392157,-0.05089285714285707,0.23863636363636365,-56.0,376.0,0.8596851471000022,yes
-3.0,4.0,-11.0,,-0.13478260869565217,0.08913308913308915,0.15925925925925927,-0.15000000000000002,25.0,-318.0,-8.566735113,yes
2.0,0.0,-7.0,,0.09590643274853805,0.2571428571428571,0.2581699346405229,0.16666666666666669,188.0,-850.0,3.2498288842999976,yes
1.0,1.0,-2.0,,-0.10368663594470051,0.2931034482758621,0.09090909090909094,0.41666666666666663,-27.0,129.0,-5.059548254600003,yes
0.0,-3.0,-7.0,,0.17272727272727273,0.17438423645320195,0.025641025641025605,0.09999999999999998,1.0,-2.0,0.4462696783000055,yes
2.0,3.0,-7.0,,-0.08937198067632857,0.15282284231018828,-0.020000000000000018,0.09166666666666667,-4.0,33.0,2.9322381930000034,yes
3.0,-6.0,-6.0,,-0.07398956975228155,0.2603174603174603,0.23333333333333336,0.25454545454545463,49.0,-378.0,-1.5934291580999975,yes
5.0,1.0,-11.0,,-0.09586122945830788,0.2857142857142858,-0.02777777777777779,-0.23809523809523808,11.0,-88.0,4.569472963700001,yes
0.0,3.0,-6.0,,-0.1687014428412874,0.11611611611611616,0.10416666666666663,0.022222222222222254,42.0,-607.0,-4.306639288100001,yes
2.0,-2.0,5.0,,-0.02800294767870304,0.09523809523809523,0.16666666666666669,0.5606060606060607,288.0,-1042.0,-8.802190280600001,yes
-3.0,2.0,-9.0,,-0.005996212918156996,0.10526315789473684,-0.03353658536585358,-0.022058823529411797,-27.0,391.0,10.047912388699995,yes
2.0,5.0,-4.0,,0.16176470588235303,0.15962732919254663,-0.1363636363636363,-0.06666666666666671,-14.0,238.0,-0.9582477754999985,yes
1.0,-5.0,0.0,,-0.19738030713640475,-0.045495495495495475,0.19794584500466844,0.07692307692307698,3.0,-2.0,6.3764544832,yes
0.0,1.0,-6.0,,0.07849293563579274,0.21691176470588236,0.09999999999999998,0.03636363636363632,-115.0,810.0,3.4989733059999963,yes
2.0,1.0,-4.0,,0.06577480490523979,0.02619047619047621,0.12215909090909094,-0.06493506493506496,-17.0,175.0,4.898015058200002,yes
-4.0,-4.0,-7.0,,-0.044104609929078054,-0.017868338557993746,0.17208672086720872,0.08333333333333337,-594.0,1229.0,-1.3360711840999997,yes
-1.0,-2.0,4.0,,0.16157855547282207,-0.03100775193798455,-0.07222222222222219,0.29166666666666663,15.0,-94.0,-3.5920602328000015,yes
-3.0,-2.0,-5.0,,-0.002152080344332896,0.40732265446224253,0.3666666666666667,0.0,-8.0,140.0,-7.430527036300003,yes
-1.0,0.0,1.0,,-0.06456923358331812,0.09990749306197966,0.025537634408602183,0.23809523809523808,23.0,-250.0,7.244353182699999,yes
-1.0,0.0,-4.0,,0.047853309481216355,0.23502304147465436,0.2303921568627451,1.0,-42.0,433.0,7.846680355900002,yes
1.0,-7.0,-13.0,,-0.09491978609625673,0.13517441860465118,0.10833333333333334,-0.1785714285714286,-276.0,752.0,-4.1451060918000024,yes
1.0,-1.0,-3.0,,0.10330912025827277,0.03603603603603611,0.2121212121212121,0.32142857142857145,,,-0.6680355920000025,yes
-1.0,-6.0,-10.0,,-0.11564625850340138,0.2407407407407407,0.0954545454545454,-0.08333333333333337,24.0,-140.0,-7.6769336071000005,yes
2.0,-6.0,-3.0,,0.08483105679367364,-0.01063627730294403,0.031746031746031744,0.04066985645933008,-10.0,85.0,-3.4989733059000017,yes
-2.0,0.0,-5.0,,0.04107142857142865,0.0041279669762641635,0.0676883780332056,-0.2121212121212121,-4.0,65.0,-1.494866529800003,yes
4.0,0.0,-5.0,,-0.19372294372294363,0.38,0.22105263157894733,0.8333333333333334,49.0,-570.0,-4.309377139000002,yes
-5.0,2.0,1.0,,0.13871297242083758,-0.03794037940379413,-0.05714285714285722,0.10989010989010978,-2.0,50.0,-3.9397672826999965,yes
0.0,-3.0,-4.0,,0.05714285714285716,-0.03187803187803184,0.21795989537925015,0.0,-12.0,16.0,4.8076659822,yes
2.0,0.0,-2.0,,-0.03866525423728817,0.2514518002322881,0.02020202020202022,0.25,-56.0,5831.0,1.3524982887999961,yes
5.0,3.0,-1.0,,-0.16654821132433079,0.27996715927750404,-0.06000000000000005,0.26666666666666666,-55.0,1399.0,2.2888432581000018,yes
-5.0,-1.0,2.0,,0.10152855993563958,-0.08773291925465831,-0.06228956228956217,-0.00512820512820511,226.0,-2419.0,2.0424366871999986,yes
-2.0,0.0,-7.0,,0.08928571428571419,0.2002314814814815,0.0373563218390805,-0.20454545454545447,-92.0,2729.0,7.145790554400001,yes
0.0,-5.0,-9.0,,-0.006494866959983248,-0.05560606060606066,0.20392953929539293,-0.28571428571428575,-39.0,1170.0,-0.7008898014999971,yes
-1.0,2.0,-5.0,,-0.0792207792207793,0.29301075268817206,-0.050000000000000044,0.05555555555555558,-35.0,718.0,0.7501711156999953,yes
3.0,-4.0,-3.0,,0.09591907917683995,0.2567567567567568,0.06702898550724629,0.3571428571428571,-99.0,3793.0,1.7467488022000062,yes
-2.0,6.0,-8.0,,-0.09027777777777779,0.4283870967741936,-0.10588235294117654,0.5,-81.0,4500.0,1.5414099931999985,yes
2.0,4.0,-3.0,,-0.010645604395604358,0.16507177033492826,-0.01068376068376059,0.08461538461538454,52.0,-1227.0,-1.7303216975000026,yes
5.0,-3.0,-7.0,,-0.07016960425673435,0.16470588235294115,0.0038610038610038533,-0.06666666666666665,-316.0,2135.0,14.138261464700001,yes
4.0,0.0,-4.0,,-0.038099950519544845,0.3043010752688172,0.16346153846153838,0.75,-27.0,1390.0,-3.767282682999994,yes
6.0,0.0,12.0,,0.11749571183533447,0.11688311688311692,-0.08422459893048118,0.45112781954887216,-30.0,1922.0,6.850102669400002,yes
0.0,-4.0,-14.0,,0.11442786069651734,0.20540540540540542,0.29999999999999993,0.2666666666666667,-50.0,1549.0,0.1314168377999998,yes
2.0,2.0,-1.0,,-0.004264392324093813,0.4144736842105263,-0.1762452107279694,0.3392857142857143,110.0,-1109.0,4.2327173169000005,yes
-3.0,1.0,0.0,,0.06693503828242164,-0.04240701255626633,-0.010714285714285676,-0.0625,66.0,-3668.0,-4.287474332600002,yes
1.0,0.0,-2.0,,-0.03430308293530182,0.20683111954459205,0.3,0.45714285714285713,-40.0,3245.0,0.2573579740000014,yes
7.0,0.0,1.0,,-0.0227936879018118,0.21578947368421053,-0.12894736842105264,1.0,-28.0,823.0,2.707734428399995,yes
2.0,0.0,-9.0,,-0.02941176470588236,0.19047619047619047,0.2797619047619047,-0.5,-21.0,1109.0,-8.1314168378,yes
0.0,-3.0,-5.0,,0.21708683473389345,0.2240802675585284,0.2894736842105263,0.3,-87.0,3381.0,3.597535934300005,yes
0.0,-2.0,-5.0,,-0.07592291618295799,0.03205128205128205,0.06649616368286448,0.19696969696969702,-24.0,1605.0,11.997262149200001,yes
-3.0,-3.0,-5.0,,0.041963015647226154,-0.07575757575757569,0.11764705882352944,-0.2,58.0,-1520.0,0.9117043120999995,yes
-1.0,-4.0,-10.0,,0.2261815453863465,0.09999999999999998,0.1111111111111111,-0.26666666666666666,17.0,-371.0,-3.0773442847999988,yes
-2.0,-10.0,-6.0,,0.09546360917248264,-0.0444444444444444,0.20948616600790518,-0.1636363636363637,62.0,-4806.0,-4.1916495551,yes
1.0,0.0,-7.0,,-0.09766306243460066,0.2529358626919602,0.19999999999999996,-0.375,-31.0,3073.0,-1.4072553046000031,yes
1.0,5.0,-8.0,,-0.1399999999999999,0.25,0.11688311688311687,-0.09999999999999998,-78.0,837.0,4.024640657100001,yes
-1.0,-2.0,-3.0,,0.11283018867924532,0.0762800417972832,0.3039215686274509,0.35714285714285715,38.0,-1155.0,-2.2559890486,yes
0.0,-1.0,-2.0,,-0.021162444113263845,0.03921568627450989,0.3896103896103895,0.4126984126984127,-29.0,1920.0,1.4729637235000013,yes
-1.0,-3.0,-2.0,,0.0710767065446869,0.12797619047619047,0.22058823529411764,0.6,-75.0,1952.0,4.692676249200002,yes
2.0,9.0,-5.0,,-0.08451711803781292,0.07689950980392157,0.10664335664335661,0.033333333333333326,-66.0,1468.0,-2.1765913757999975,yes
2.0,-2.0,-6.0,,0.14717020828950145,0.11695171026156942,-0.09485094850948511,-0.05714285714285716,13.0,-290.0,-7.545516769300001,yes
1.0,-3.0,-3.0,,0.060869565217391286,0.14430894308943093,0.1071428571428572,-0.01428571428571429,-131.0,5240.0,3.2032854208999986,yes
-1.0,7.0,-5.0,,0.18353576248313086,0.08045977011494254,0.08571428571428574,-0.05555555555555558,-65.0,5922.0,10.064339493499997,yes
1.0,3.0,-3.0,,-0.02544613350958358,0.20270270270270274,0.24392712550607287,0.29230769230769227,219.0,-1949.0,3.8193018479999985,yes
-6.0,4.0,-4.0,,-0.019305019305019266,0.2213151927437642,-0.08000000000000002,0.017094017094017144,-13.0,1270.0,-0.9117043121000066,yes
2.0,1.0,-10.0,,-0.07933265236636022,0.11844262295081964,0.2554945054945054,-0.13445378151260512,-21.0,2767.0,-4.695414099899992,yes
1.0,2.0,-1.0,,-0.14804292929292923,0.06858494284588101,0.03396226415094339,0.03296703296703307,74.0,-4453.0,-4.698151950700002,yes
8.0,-1.0,-4.0,,0.0662650602409639,0.10182370820668685,-0.019841269841269882,0.07792207792207795,4.0,-345.0,2.0917180012999985,yes
-3.0,-2.0,3.0,,0.050480769230769273,-0.031972265023112456,0.10174880763116056,0.14935064935064934,5.0,-740.0,-5.368925393600001,yes
4.0,0.0,-4.0,,-0.12166405023547877,0.2941176470588235,0.010101010101010166,0.6666666666666667,70.0,-368.0,2.798083504400001,yes
0.0,0.0,-1.0,,-0.08989805375347537,0.15037037037037038,-0.00378787878787884,0.18055555555555558,-21.0,2615.0,-4.643394934899998,yes
4.0,3.0,-1.0,,-0.11258741258741256,0.23839009287925694,0.023809523809523725,0.38095238095238093,9.0,-1636.0,-6.828199863100004,yes
-3.0,-3.0,-4.0,,0.05419936065097353,-0.04841006169909823,0.1297653958944281,-0.077922077922078,64.0,-2175.0,-1.9822039698999987,yes
0.0,-2.0,-7.0,,-0.03448275862068961,0.054409005628517804,0.32507739938080493,-0.05555555555555558,15.0,-236.0,-7.386721423700003,yes
-1.0,0.0,-2.0,,0.13526570048309172,0.0854700854700855,0.21754385964912282,0.3142857142857143,-28.0,2995.0,3.597535934299998,yes
-2.0,2.0,2.0,,-0.08521756607376152,0.11049966982170378,-0.05490196078431375,0.14685314685314688,-52.0,2305.0,-2.8281998631,yes
-1.0,3.0,0.0,,-0.19999999999999996,0.10682647212089624,-0.09268707482993194,0.16666666666666663,7.0,-475.0,-1.3853524982999978,yes
1.0,-2.0,-3.0,,-0.1312178387650086,0.3823529411764706,0.2263157894736842,0.6,-45.0,4530.0,4.950034223099998,yes
2.0,7.0,0.0,,0.18831168831168832,0.058113207547169754,0.1383333333333333,0.5,-239.0,6564.0,5.527720739199999,yes
-4.0,-1.0,1.0,,-0.01974983541803821,0.07130730050933787,0.2222222222222222,0.75,2.0,-1030.0,0.8377823407999934,yes
2.0,-3.0,-8.0,,-0.008139534883720878,0.18181818181818177,0.40350877192982454,-0.3333333333333333,-58.0,1507.0,9.842573579700002,yes
1.0,-1.0,0.0,,0.06805852375472632,0.06854062379668846,0.07500000000000001,0.25,-124.0,1961.0,-3.6796714578999996,yes
-5.0,-3.0,-1.0,,-0.02376811594202899,-0.038610038610038644,0.10321969696969696,0.023809523809523808,-12.0,2056.0,2.4147843943,yes
0.0,1.0,-3.0,,0.1612742658038826,0.10822510822510822,0.3,0.4642857142857143,-4.0,1195.0,5.363449691999996,yes
0.0,-3.0,-4.0,,0.12158469945355188,-0.08637873754152825,0.21999999999999997,-0.125,-20.0,3545.0,0.8815879533999968,yes
1.0,0.0,-8.0,,-0.03318250377073917,0.021290322580645116,0.14047619047619048,-0.033333333333333326,-9.0,3460.0,7.189596166999998,yes
0.0,3.0,-3.0,,-0.31914191419141913,0.0748987854251012,0.020000000000000018,-0.009615384615384581,3.0,-155.0,11.0636550308,yes
4.0,2.0,5.0,,0.011299435028248594,0.21153846153846156,0.14170040485829954,0.8,-71.0,3670.0,-6.622861054000001,yes
2.0,-1.0,6.0,,0.041250462449130554,-0.06070996369503834,0.06874999999999998,0.22499999999999998,-5.0,1325.0,-4.016427104799998,yes
3.0,-5.0,-2.0,,-0.12948717948717947,0.11921097770154376,0.0444444444444444,-0.010101010101010055,19.0,-4535.0,0.0027378508000026613,yes
3.0,-4.0,-2.0,,-0.024322830292979547,0.033333333333333326,0.25563909774436094,0.16666666666666669,-4.0,1270.0,2.5598904858999987,yes
2.0,-4.0,-7.0,,-0.08796296296296291,0.3014778325123153,0.051428571428571435,0.5555555555555556,18.0,-3445.0,7.0253251198000015,yes
7.0,-4.0,-12.0,,0.15151515151515144,0.050000000000000044,0.20588235294117646,-0.06666666666666665,13.0,-230.0,-7.219712525700004,yes
8.0,3.0,-2.0,,0.030035010134512596,0.03001876172607887,0.12068965517241381,0.17142857142857143,-99.0,457.0,-6.108145106100004,yes
6.0,-2.0,1.0,,-0.040769732550554494,0.15863689776733259,0.02631578947368418,0.1527777777777778,36.0,-297.0,-3.7508555783999995,yes
2.0,-4.0,-4.0,,-0.03480885311871229,0.027702702702702697,0.1945259042033236,0.04166666666666663,11.0,-22.0,3.9726214921,yes
-6.0,0.0,-4.0,,0.10810810810810811,0.027815777473780168,0.015427769985974726,0.04166666666666663,30.0,-444.0,0.6351813826000026,yes
1.0,-6.0,-11.0,,0.25331695331695325,0.07516339869281041,0.11955420466058769,-0.6666666666666666,-16.0,253.0,-2.7351129363999966,yes
-1.0,0.0,-1.0,,0.05008576329331049,0.1539721539721539,0.2611111111111112,0.6333333333333334,-21.0,307.0,6.1984941819999975,yes
0.0,-2.0,-10.0,,-0.011304694773241142,0.05961778147071051,0.18333333333333335,-0.33333333333333326,2.0,-18.0,2.132785763200001,yes
1.0,-1.0,-1.0,,0.12479474548440062,0.2931995540691194,0.15789473684210525,0.4464285714285714,-40.0,192.0,9.021218343600005,yes
7.0,2.0,3.0,,-0.17277167277167282,0.0636363636363636,0.020430107526881847,0.05288461538461536,144.0,-660.0,8.4982888433,yes
1.0,1.0,0.0,,0.08653846153846156,0.1785714285714285,0.14880952380952384,0.42857142857142855,14.0,-253.0,-4.714579055399998,yes
2.0,0.0,-8.0,,-0.024328249818445835,0.04670329670329676,0.22413793103448276,-0.16666666666666669,10.0,-61.0,-1.314168377800005,yes
1.0,-4.0,-3.0,,-0.11428571428571432,0.12916666666666665,0.033333333333333326,0.09999999999999998,1.0,-11.0,-25.749486652999995,yes
1.0,-3.0,-3.0,,-0.04841269841269835,0.28904428904428914,0.002506265664160401,0.025000000000000022,-25.0,180.0,-1.6153319644000028,yes
-6.0,-1.0,-1.0,,-0.07704402515723263,0.02857142857142858,0.3622222222222222,0.8,4.0,-105.0,5.073237508599995,yes
-2.0,-11.0,-1.0,,0.15566902330453003,-0.043952180028129395,0.036405529953917104,0.09999999999999998,-129.0,540.0,1.6865160848999992,yes
4.0,1.0,-7.0,,0.17058683772867667,0.12559808612440193,-0.007590132827324514,-0.26666666666666666,-34.0,473.0,4.646132785799999,yes
6.0,1.0,4.0,,-0.2035870755750273,0.1701357466063348,-0.06306306306306303,0.253968253968254,-6.0,63.0,1.4948665297000012,yes
2.0,-1.0,2.0,,0.06206220229756232,0.05168170631665292,0.025389025389025432,0.14685314685314688,-9.0,134.0,-9.472963723500001,yes
5.0,0.0,-3.0,,-0.05668241178105027,0.22348269994327852,0.08750000000000002,-0.2,-54.0,567.0,2.0479123888000004,yes
-2.0,-3.0,-4.0,,-0.022727272727272707,0.03452380952380951,0.3095238095238095,0.5,74.0,-731.0,5.757700205399999,yes
6.0,-2.0,-16.0,,0.05555555555555547,0.11435406698564593,0.15488721804511285,-0.4,-11.0,219.0,3.4168377823,yes
-2.0,-4.0,-2.0,,0.08834154351395729,-0.0033849129593810368,0.1384615384615384,0.010101010101010166,-13.0,168.0,0.019164955600000866,yes
-1.0,-3.0,0.0,,-0.1011387163561076,0.08224506807446513,0.004908835904628428,0.058823529411764774,43.0,-346.0,-3.4606433949000035,yes
0.0,2.0,-2.0,,0.22941176470588237,0.044642857142857095,0.02777777777777779,0.2857142857142857,22.0,-395.0,-4.9801505818,yes
0.0,1.0,-4.0,,0.03703703703703698,0.23375,0.3,0.2077922077922077,-12.0,78.0,3.6851471595000014,yes
1.0,-1.0,-1.0,,-0.03601042407012556,0.10526315789473684,0.15724137931034488,0.3392857142857143,3.0,-19.0,-8.851471594800007,yes
2.0,-2.0,0.0,,0.07754342431761785,0.03603603603603611,0.19999999999999996,0.5,-158.0,1021.0,0.8487337440000005,yes
4.0,4.0,-2.0,,0.024278606965174143,0.21742160278745648,-0.08823529411764708,0.2698412698412699,-892.0,563.0,-6.450376454499999,yes
12.0,-1.0,-3.0,,-0.0015343306482547003,0.16666666666666663,0.07444168734491324,0.0714285714285714,-58.0,11690.0,5.9603011636000005,yes
5.0,-7.0,-3.0,,-0.10374697824335216,0.1346018322762509,0.05714285714285705,-0.4,83.0,-1635.0,-0.4271047228000029,yes
-2.0,0.0,-2.0,,0.02795031055900621,0.16222222222222216,0.08994708994708994,0.3714285714285715,-127.0,1977.0,7.696098562699998,yes
0.0,-4.0,-6.0,,0.15956284153005462,0.08246753246753252,0.24038461538461536,0.0,-70.0,3110.0,-0.47091033530000104,yes
1.0,-1.0,0.0,,-0.22181818181818186,0.22690217391304346,0.3090277777777778,0.5555555555555556,-226.0,1906.0,7.162217659200003,yes
-1.0,-2.0,-5.0,,0.09440361786319951,0.03529411764705892,0.08064516129032256,0.19444444444444442,21.0,-710.0,2.5653661875000004,yes
-3.0,0.0,-1.0,,0.0898876404494382,0.008928571428571397,-0.1182557280118256,-0.18055555555555558,-35.0,2825.0,-2.0260095824999986,yes
1.0,0.0,-12.0,,-0.1813004271476032,0.11290322580645162,0.2222222222222222,-0.6428571428571429,-38.0,3054.0,4.698151950700002,yes
8.0,1.0,-5.0,,-0.07414104882459316,0.18137254901960786,0.05291005291005296,-0.13636363636363635,-45.0,1028.0,2.075290896700004,yes
6.0,5.0,-6.0,,-0.2936259143155695,0.22407045009784732,0.014285714285714235,-0.09999999999999998,-58.0,1498.0,-2.6666666666000083,yes
-2.0,2.0,0.0,,0.1206654170571696,-0.013957307060755375,-0.02452619843924192,0.09999999999999998,-190.0,2369.0,-7.2908966462,yes
5.0,-2.0,-7.0,,0.0023809523809523725,0.466403162055336,0.13742690058479534,0.2666666666666666,-42.0,2150.0,5.9247091033,yes
5.0,-5.0,-11.0,,-0.20833333333333331,0.12181818181818171,0.33384615384615385,-0.6153846153846154,-86.0,2628.0,6.4914442162000086,yes
0.0,3.0,3.0,,-0.25358926342072413,0.13050483351235231,0.10315430520034113,0.38888888888888895,64.0,-943.0,-11.0034223135,yes
8.0,5.0,-5.0,,0.0705627705627706,0.20229555236728836,-0.061422413793103425,-0.09999999999999998,-67.0,3435.0,2.5598904860000005,yes
0.0,-6.0,8.0,,-0.07628437986507519,0.04081632653061229,-0.07878787878787874,0.38095238095238093,-20.0,186.0,8.292950034299999,yes
3.0,0.0,-4.0,,-0.08787878787878789,0.15091463414634143,0.13571428571428568,0.125,-42.0,743.0,14.239561943899997,yes
3.0,7.0,-1.0,,-0.04653607262302917,0.08174988952717632,0.001642036124794688,0.18681318681318687,-15.0,890.0,-2.3709787817,yes
-1.0,-3.0,-12.0,,-0.1468085106382978,0.16169544740973307,0.33333333333333326,0.15294117647058825,-28.0,2158.0,-5.5906913074,yes
4.0,3.0,0.0,,0.15583198432308087,0.03728222996515673,-0.1383053221288515,0.0,50.0,-1982.0,-3.104722792599997,yes
-2.0,-5.0,0.0,,0.23412947831552483,0.0060606060606061,0.01026392961876832,0.2222222222222222,23.0,-1247.0,-0.5448323065999965,yes
0.0,-3.0,-5.0,,0.04018912529550822,0.2385714285714286,0.22105263157894733,0.02777777777777779,-13.0,215.0,3.9206023271999975,yes
3.0,-5.0,-3.0,,-0.031020147105852214,0.158008658008658,0.21076923076923076,0.2613636363636363,-111.0,5651.0,-2.9377138946000017,yes
-3.0,-2.0,1.0,,0.0755319148936171,-0.1096866096866097,0.12142857142857139,-0.045454545454545525,43.0,-3419.0,-1.2238193019000008,yes
5.0,-3.0,3.0,,-0.029322548028311357,0.1387141858839972,-0.0717703349282296,0.20454545454545447,35.0,-522.0,0.4216290213000029,yes
1.0,1.0,-5.0,,0.014730339748158627,0.04904306220095689,0.07478260869565223,0.045454545454545525,-89.0,2021.0,0.5804243667999991,yes
3.0,3.0,4.0,,0.04842306467027724,0.06006493506493504,-0.014942528735632177,0.29870129870129875,-40.0,1630.0,3.2142368240999986,yes
0.0,-4.0,-8.0,,0.14059356136820922,0.03774680603948888,0.2551724137931034,0.06153846153846154,-61.0,1865.0,-4.476386037000005,yes
1.0,-2.0,2.0,,0.070198105081826,0.04166666666666663,0.03657262277951934,0.125,-32.0,1070.0,6.918548939099999,yes
5.0,-3.0,-6.0,,0.22332015810276673,0.11578947368421055,-0.005555555555555536,0.4285714285714286,5.0,-122.0,-11.8220396989,yes
7.0,3.0,-4.0,,-0.09530583214793742,0.11681159420289855,-0.011111111111111127,-0.06493506493506496,-73.0,11852.0,12.0547570158,yes
0.0,2.0,-4.0,,-0.23771988849370373,0.06846153846153846,0.12594268476621423,-0.25,84.0,-1815.0,-7.685147159500001,yes
2.0,6.0,0.0,,-0.1789772727272727,0.006420840212804979,0.18518518518518517,0.0,14.0,-1705.0,-1.1088295687999974,yes
0.0,-1.0,-1.0,,0.003537735849056589,0.22592592592592592,0.27536231884057977,0.5416666666666667,-38.0,2850.0,-0.34770705000000035,yes
5.0,4.0,-9.0,,-0.010195412064570974,0.13200232603217676,-0.09999999999999998,-0.0535714285714286,-20.0,2391.0,-0.2026009582999997,yes
2.0,1.0,-3.0,,-0.008743169398907069,0.0625,0.12315270935960593,0.1785714285714286,1.0,-115.0,-5.694729637200005,yes
8.0,-1.0,-5.0,,0.1480156148340923,0.13078149920255178,0.21333333333333326,-0.5,-86.0,3595.0,6.308008213600001,yes
10.0,3.0,-4.0,,-0.021656534954407336,0.09935483870967743,-0.03636363636363632,-0.10303030303030297,-25.0,597.0,4.654346338099998,yes
-4.0,1.0,-5.0,,-0.014880952380952328,-0.05194805194805191,0.2377622377622377,-0.10795454545454553,-11.0,1240.0,0.7145790554000016,yes
-4.0,0.0,-12.0,,0.1253103076092822,0.01585565882996176,0.1342062193126023,-0.07272727272727275,-22.0,295.0,-8.4599589322,yes
6.0,0.0,-1.0,,-0.013041210224308819,0.22480620155038755,-0.08658008658008648,0.13461538461538458,-32.0,4820.0,-2.5954825461999995,yes
-1.0,-3.0,1.0,,0.1160714285714286,-0.005681818181818232,-0.04583333333333339,0.14444444444444438,-20.0,290.0,6.962354551600001,yes
0.0,2.0,-5.0,,-0.043530113297555295,0.3706896551724138,0.3506493506493506,0.41666666666666663,2.0,-20.0,2.6913073238000003,yes
-1.0,1.0,-6.0,,0.20676100628930816,0.1417657045840408,0.17272727272727273,0.3333333333333333,-8.0,575.0,-3.233401779600001,yes
-6.0,4.0,2.0,,0.09822784810126572,0.07326007326007322,-0.023569023569023517,0.16666666666666663,-36.0,5865.0,12.974674880299997,yes
1.0,1.0,-3.0,,0.07275132275132279,0.14323607427055696,0.2466666666666667,0.4444444444444444,-103.0,12055.0,10.193018480500001,yes
0.0,1.0,3.0,,-0.00786713286713292,-0.020848140251125358,0.09534534534534528,0.06818181818181823,-15.0,1925.0,0.38603696089999673,yes
-1.0,4.0,0.0,,0.12002567394094998,0.01037735849056598,0.14942528735632188,0.18181818181818188,-16.0,2056.0,-1.2703627652999963,yes
4.0,-7.0,-12.0,,0.1187214611872146,0.1823529411764706,0.25668449197860965,-0.5384615384615384,-5.0,1095.0,-2.335386721399999,yes
-6.0,2.0,-6.0,,0.11319073083778963,0.11609195402298844,0.006493506493506496,0.036437246963562764,-20.0,1893.0,-8.884325804299994,yes
3.0,1.0,4.0,,0.020980854969840035,0.0005005005005005447,0.028257456828885308,0.35064935064935066,-39.0,4977.0,5.519507186899997,yes
0.0,1.0,-4.0,,-0.05604883462819099,0.4666666666666666,0.026143790849673165,0.5,-31.0,1434.0,-4.139630390100002,yes
-1.0,1.0,-8.0,,-0.05072463768115931,0.36130536130536123,0.3076923076923077,0.625,-15.0,4565.0,6.5188227242,yes
6.0,-3.0,-5.0,,0.07467532467532467,0.27450980392156865,0.2077922077922077,0.6666666666666667,-8.0,8610.0,6.3107460644,yes
